p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	ensembl
1.2901778941936e-14	1.95376776596514	0.194	0.053	2.86264671163676e-10	T1:HyPTh dopamine neurons_83	bf10-823	bf_00018511
1.29563802571322e-14	1.77729826864557	0.2	0.056	2.8747616514525e-10	T1:HyPTh dopamine neurons_83	bf17-667	bf_00026106
1.33119292266293e-14	1.3331439001464	0.294	0.103	2.95365085680451e-10	T1:HyPTh dopamine neurons_83	bf2-634	bf_00004614
1.46564451857618e-14	1.82278421541379	0.225	0.069	3.25197205781683e-10	T1:HyPTh dopamine neurons_83	bf14-555	bf_00021949
1.69910189922955e-14	1.72167330562018	0.162	0.039	3.76996729401053e-10	T1:HyPTh dopamine neurons_83	bf2-325	bf_00004303
1.79040645616987e-14	1.21580197914505	0.562	0.304	3.97255384494972e-10	T1:HyPTh dopamine neurons_83	bf12-744	bf_00014472
1.96715828963164e-14	0.924170301519423	0.744	0.465	4.36473081303467e-10	T1:HyPTh dopamine neurons_83	bf11-800	bf_00021000
1.98833332772849e-14	0.920883745561898	0.6	0.318	4.41171398756397e-10	T1:HyPTh dopamine neurons_83	bf9-630	bf_00015703
2.10900593292579e-14	2.29512007001034	0.112	0.021	4.67946236397575e-10	T1:HyPTh dopamine neurons_83	bf10-26	bf_00017701
2.26609798074581e-14	1.13494651467899	0.494	0.226	5.02801819967879e-10	T1:HyPTh dopamine neurons_83	bf12-296	bf12_296
2.26836814207888e-14	4.44030360226192	0.025	0.001	5.03305523364462e-10	T1:HyPTh dopamine neurons_83	bf1620-728	bf_00006719
2.26840544023564e-14	1.33078765107361	0.35	0.137	5.03313799079483e-10	T1:HyPTh dopamine neurons_83	bf4-296	bf4_296
2.31123774299415e-14	4.29426153795233	0.025	0.001	5.12817430415542e-10	T1:HyPTh dopamine neurons_83	bf17-413	bf_00025839
2.31667940814716e-14	2.11775497706301	0.156	0.038	5.14024827079693e-10	T1:HyPTh dopamine neurons_83	bf1620-79	bf_00006059
2.35490403718093e-14	3.99814174397877	0.025	0.001	5.22506107769705e-10	T1:HyPTh dopamine neurons_83	bf1620-651	bf1620_651
2.36373417478072e-14	4.06686241535988	0.025	0.001	5.24465338700346e-10	T1:HyPTh dopamine neurons_83	bf6-52	bf_00012328
2.4166037498922e-14	3.6905687562877	0.05	0.005	5.36196040026082e-10	T1:HyPTh dopamine neurons_83	bf19-871	bf_00025455
2.50563758827068e-14	0.601809992717111	0.863	0.531	5.55950868085498e-10	T1:HyPTh dopamine neurons_83	bf4-1147	bf_00008906
2.58969749838556e-14	2.60407234887308	0.081	0.012	5.74602080941788e-10	T1:HyPTh dopamine neurons_83	bf1620-280	bf1620_280
2.91368624252783e-14	1.13735851121168	0.55	0.294	6.46488703492075e-10	T1:HyPTh dopamine neurons_83	bf6-889	bf_00013193
3.14750880399039e-14	1.13265749314659	0.5	0.24	6.98369253429387e-10	T1:HyPTh dopamine neurons_83	bf1620-339	bf_00006322
3.29356069692193e-14	3.28904739405029	0.038	0.003	7.30775247433037e-10	T1:HyPTh dopamine neurons_83	bf1620-973	bf1620_973
3.48337767661106e-14	4.46609244701615	0.031	0.002	7.72891838886462e-10	T1:HyPTh dopamine neurons_83	bf17-846	bf_00026281
3.67398830686049e-14	1.29417417840042	0.162	0.039	8.15184525526205e-10	T1:HyPTh dopamine neurons_83	bf9-48	bf_00015092
4.34290611016118e-14	0.540466734144722	0.919	0.812	9.63604007722563e-10	T1:HyPTh dopamine neurons_83	bf1-1724	bf_00003779
5.35090998156978e-14	0.779816951624028	0.787	0.565	1.1872599067107e-09	T1:HyPTh dopamine neurons_83	bf11-761	bf11_761
6.39290623700019e-14	0.940762297762097	0.681	0.42	1.4184580358656e-09	T1:HyPTh dopamine neurons_83	bf6-324	bf_00012618
7.25370291432387e-14	1.70769060539007	0.2	0.057	1.60945160263018e-09	T1:HyPTh dopamine neurons_83	bf2-235	bf_00004208
7.37645638241386e-14	0.818573451111591	0.631	0.335	1.63668814212999e-09	T1:HyPTh dopamine neurons_83	bf18-411	bf_00023880
8.30110387927317e-14	0.852521542492397	0.75	0.501	1.84184892873313e-09	T1:HyPTh dopamine neurons_83	bf15-147	bf_00019087
8.86379470553665e-14	1.11137387034894	0.462	0.215	1.96669876926447e-09	T1:HyPTh dopamine neurons_83	bf1-1017	bf_00003060
9.61620512220666e-14	1.7120944761673	0.212	0.063	2.13364359251521e-09	T1:HyPTh dopamine neurons_83	bf15-1149	bf15_1149
9.6650398478157e-14	0.739372401562851	0.75	0.484	2.14447904143335e-09	T1:HyPTh dopamine neurons_83	bf17-743	bf_00026184
9.81492051669981e-14	1.07981039829245	0.669	0.401	2.17773456424535e-09	T1:HyPTh dopamine neurons_83	bf6-508	bf_00012811
9.89946441963108e-14	0.474282883214894	0.969	0.882	2.19649316542774e-09	T1:HyPTh dopamine neurons_83	bf6-845	bf_00013151
1.15036891853332e-13	0.949686384296822	0.569	0.296	2.55243855644173e-09	T1:HyPTh dopamine neurons_83	bf3-739	bf_00000763
1.43095170475493e-13	0.843141887907591	0.238	0.074	3.17499564251024e-09	T1:HyPTh dopamine neurons_83	bf5-496	bf_00016912
1.49646094137613e-13	6.54060073557867	0.019	0.001	3.32034753672537e-09	T1:HyPTh dopamine neurons_83	bf1-951	bf1_951
1.54566832131562e-13	5.15138487868631	0.019	0.001	3.4295288713351e-09	T1:HyPTh dopamine neurons_83	bf6-153	bf_00012430
1.55282650153879e-13	5.36084438646627	0.019	0.001	3.44541144161427e-09	T1:HyPTh dopamine neurons_83	bf9-662	bf_00015736
1.67191750761624e-13	1.8049185326377	0.188	0.053	3.70965056589892e-09	T1:HyPTh dopamine neurons_83	bf6-302	bf_00012596
1.70155807809763e-13	0.844708035446576	0.388	0.158	3.77541706368303e-09	T1:HyPTh dopamine neurons_83	bf7-383	bf_00011264
1.77612572151691e-13	3.91978988767871	0.031	0.002	3.94086775090172e-09	T1:HyPTh dopamine neurons_83	bf6-527	bf_00012829
1.93629498692231e-13	0.860710518028452	0.438	0.187	4.29625131698322e-09	T1:HyPTh dopamine neurons_83	bf4-984	bf4_984
2.42961201841503e-13	4.7986817213883	0.025	0.001	5.39082314645927e-09	T1:HyPTh dopamine neurons_83	bf18-924	bf_00024396
2.48066479509263e-13	4.29474064352384	0.025	0.001	5.50409904735152e-09	T1:HyPTh dopamine neurons_83	bf7-628	bf7_628
2.50658487599116e-13	3.74700451884779	0.025	0.001	5.56161052284919e-09	T1:HyPTh dopamine neurons_83	bf19-757	bf_00025336
2.64911206349879e-13	0.917203081770854	0.512	0.248	5.87784984649111e-09	T1:HyPTh dopamine neurons_83	bf3-993	bf_00001013
2.85202253236931e-13	0.888084810689333	0.219	0.066	6.32806759482102e-09	T1:HyPTh dopamine neurons_83	bf5-584	bf_00016999
2.96353227098756e-13	0.695855973934964	0.887	0.731	6.5754854028672e-09	T1:HyPTh dopamine neurons_83	bf7-979	bf_00011888
3.14537242343445e-13	1.89418909555415	0.206	0.063	6.97895233311636e-09	T1:HyPTh dopamine neurons_83	bf10-54	bf_00017726
3.20844254036771e-13	3.98882521128794	0.038	0.003	7.11889230856787e-09	T1:HyPTh dopamine neurons_83	bf8-746	bf_00010091
3.43543521916147e-13	3.75260663581831	0.038	0.003	7.62254366427547e-09	T1:HyPTh dopamine neurons_83	bf1-806	bf_00002849
3.50251874642821e-13	1.30902649604847	0.244	0.081	7.77138859457492e-09	T1:HyPTh dopamine neurons_83	bf8-232	bf_00009567
3.58454895776082e-13	1.23572003713184	0.494	0.253	7.9533972274797e-09	T1:HyPTh dopamine neurons_83	bf1-1002	bf_00003045
4.17636518162613e-13	1.11470347087299	0.506	0.246	9.26651906499206e-09	T1:HyPTh dopamine neurons_83	bf1-1424	bf_00003473
4.22582101425345e-13	1.83245320908409	0.156	0.04	9.37625166642555e-09	T1:HyPTh dopamine neurons_83	bf9-461	bf9_461
4.32854823729523e-13	1.01779957464331	0.575	0.323	9.60418282891066e-09	T1:HyPTh dopamine neurons_83	bf13-470	bf_00023010
4.99577520536103e-13	1.84457443682465	0.2	0.061	1.1084626025655e-08	T1:HyPTh dopamine neurons_83	bf18-879	bf_00024356
5.08349101003971e-13	0.87087883383605	0.644	0.378	1.12792498530761e-08	T1:HyPTh dopamine neurons_83	bf19-289	bf_00024844
5.13166990098484e-13	2.26250759459705	0.094	0.017	1.13861491763052e-08	T1:HyPTh dopamine neurons_83	bf2-459	bf_00004433
5.52276289779142e-13	1.23354237066593	0.356	0.149	1.22539063176196e-08	T1:HyPTh dopamine neurons_83	bf2-1902	bf2_1902
5.67817125992706e-13	1.54399536686944	0.212	0.066	1.25987263915262e-08	T1:HyPTh dopamine neurons_83	bf4-393	bf_00008148
6.15260932666223e-13	0.949851144766871	0.575	0.321	1.36514095739981e-08	T1:HyPTh dopamine neurons_83	bf10-391	bf_00018072
6.46318202369454e-13	1.35592314292138	0.381	0.17	1.43405082741734e-08	T1:HyPTh dopamine neurons_83	bf7-1265	bf7_1265
6.70937254182619e-13	0.743656187632675	0.719	0.429	1.48867557958039e-08	T1:HyPTh dopamine neurons_83	bf3-649	bf_00000675
8.32300803435582e-13	1.27446686358172	0.456	0.216	1.84670902266287e-08	T1:HyPTh dopamine neurons_83	bf4-108	bf_00007845
9.5241064456667e-13	0.949713339448115	0.525	0.267	2.11320873816453e-08	T1:HyPTh dopamine neurons_83	bf3-243	bf3_243
1.10283737908477e-12	1.37889775622171	0.175	0.048	2.44697557671329e-08	T1:HyPTh dopamine neurons_83	bf19-833	bf_00025414
1.17790369689866e-12	1.73698237427476	0.175	0.049	2.61353272267875e-08	T1:HyPTh dopamine neurons_83	bf1-1514	bf_00003564
1.21318569080137e-12	1.01742654569041	0.438	0.206	2.69181641075009e-08	T1:HyPTh dopamine neurons_83	bf11-797	bf_00020997
1.2876529136966e-12	0.928267317149348	0.619	0.365	2.85704428491001e-08	T1:HyPTh dopamine neurons_83	bf1-1420	bf_00003471
1.41241011363967e-12	1.8958973011013	0.162	0.044	3.13385556014369e-08	T1:HyPTh dopamine neurons_83	bf4-419	bf_00008174
1.44635370695373e-12	2.10327669091639	0.125	0.028	3.20916960498893e-08	T1:HyPTh dopamine neurons_83	bf14-625	bf_00022024
1.58646383814091e-12	2.33563085097307	0.131	0.031	3.52004596406706e-08	T1:HyPTh dopamine neurons_83	bf2-61	bf_00004018
1.62426144065982e-12	1.32750394382007	0.3	0.118	3.60391128453602e-08	T1:HyPTh dopamine neurons_83	bf2-1131	bf_00005105
1.7370246975797e-12	2.33161523134898	0.056	0.007	3.85411039898984e-08	T1:HyPTh dopamine neurons_83	bf11-799	bf_00020999
1.74531683345989e-12	1.45660216885367	0.188	0.055	3.8725089900808e-08	T1:HyPTh dopamine neurons_83	bf8-327	bf_00009671
1.75806289273101e-12	6.53431175941304	0.013	0	3.90078994639157e-08	T1:HyPTh dopamine neurons_83	bf19-674	bf19_674
1.75982001753971e-12	1.492288043995	0.194	0.058	3.90468865491712e-08	T1:HyPTh dopamine neurons_83	bf3-951	bf_00000970
1.76422581909883e-12	2.76325129166888	0.05	0.005	3.91446424741648e-08	T1:HyPTh dopamine neurons_83	bf18-831	bf_00023131
1.76908527279699e-12	5.71375599630611	0.013	0	3.92524640328197e-08	T1:HyPTh dopamine neurons_83	bf6-157	bf_00012438
1.78017543753793e-12	5.35943634244853	0.013	0	3.94985326080916e-08	T1:HyPTh dopamine neurons_83	bf13-315	bf_00022860
1.78017543753793e-12	5.31386328370225	0.013	0	3.94985326080916e-08	T1:HyPTh dopamine neurons_83	bf6-259	bf_00012550
1.78017543753793e-12	5.22496328247794	0.013	0	3.94985326080916e-08	T1:HyPTh dopamine neurons_83	bf2-549	bf_00004527
1.78017543753793e-12	5.16466658180386	0.013	0	3.94985326080916e-08	T1:HyPTh dopamine neurons_83	bf6-159	bf_00012440
1.79133379537652e-12	5.07254273485202	0.013	0	3.97461142518141e-08	T1:HyPTh dopamine neurons_83	bf1620-1072	bf_00007066
1.79133379537652e-12	5.02328061743759	0.013	0	3.97461142518141e-08	T1:HyPTh dopamine neurons_83	bf3-851	bf_00000877
1.79133379537652e-12	4.91505786229957	0.013	0	3.97461142518141e-08	T1:HyPTh dopamine neurons_83	bf18-76	bf_00023547
2.00530687577624e-12	1.87734911144004	0.106	0.021	4.44937489597231e-08	T1:HyPTh dopamine neurons_83	bf14-847	bf_00022244
2.1649667258487e-12	1.59263982919252	0.2	0.063	4.80362817131308e-08	T1:HyPTh dopamine neurons_83	bf3-548	bf_00000572
2.21680614656433e-12	1.35184406739183	0.331	0.136	4.91864947799694e-08	T1:HyPTh dopamine neurons_83	bf2-1281	bf_00005249
2.33975893669118e-12	1.10258052891825	0.375	0.16	5.19145712873039e-08	T1:HyPTh dopamine neurons_83	bf1-1832	bf_00003903
3.14222254587132e-12	3.09891125388103	0.031	0.002	6.97196338477928e-08	T1:HyPTh dopamine neurons_83	bf7-722	bf_00011620
3.26860202059072e-12	1.41604123677413	0.262	0.096	7.25237416328669e-08	T1:HyPTh dopamine neurons_83	bf9-307	bf_00015378
3.91187381427461e-12	2.75794616237954	0.056	0.007	8.67966561911251e-08	T1:HyPTh dopamine neurons_83	bf8-324	bf_00009667
3.95651481284814e-12	0.904247505191238	0.481	0.236	8.77871506674745e-08	T1:HyPTh dopamine neurons_83	bf4-856	bf_00008625
4.05441830806239e-12	3.57098078496557	0.044	0.004	8.99594334192884e-08	T1:HyPTh dopamine neurons_83	bf5-664	bf_00017075
4.15589833698032e-12	1.21090761040961	0.381	0.174	9.22110723009192e-08	T1:HyPTh dopamine neurons_83	bf7-955	bf_00011863
4.3191806749177e-12	1.31375223472555	0.256	0.092	9.5833980815074e-08	T1:HyPTh dopamine neurons_83	bf9-799	bf_00015870
4.59845041961333e-12	1.20244256801391	0.262	0.095	1.02030417910381e-07	T1:HyPTh dopamine neurons_83	bf8-611	bf_00009953
4.61979802308154e-12	1.05482092312228	0.169	0.046	1.02504078536133e-07	T1:HyPTh dopamine neurons_83	bf4-119	bf_00007855
4.66251863986945e-12	1.15140966789359	0.356	0.151	1.03451963581423e-07	T1:HyPTh dopamine neurons_83	bf2-1256	bf_00005226
4.701859773351e-12	1.43583784378399	0.275	0.102	1.04324864651112e-07	T1:HyPTh dopamine neurons_83	bf5-1042	bf_00017452
4.70919227659597e-12	4.9390497302884	0.019	0.001	1.04487558233111e-07	T1:HyPTh dopamine neurons_83	bf11-909	bf11_909
4.72848883135249e-12	4.63311461051587	0.019	0.001	1.04915710190049e-07	T1:HyPTh dopamine neurons_83	bf3-1866	bf_00001930
4.80645314373059e-12	4.02869313498133	0.019	0.001	1.06645582353094e-07	T1:HyPTh dopamine neurons_83	bf18-358	bf_00023819
4.84600484621621e-12	1.70366627523931	0.1	0.02	1.07523155527845e-07	T1:HyPTh dopamine neurons_83	bf1620-833	bf_00006819
4.96485720448991e-12	1.16393852497255	0.3	0.116	1.10160251653222e-07	T1:HyPTh dopamine neurons_83	bf8-735	bf8_735
5.6318564901488e-12	1.2397075343841	0.275	0.103	1.24959631803422e-07	T1:HyPTh dopamine neurons_83	bf1620-407	bf_00006386
6.56183339773668e-12	3.47367468569358	0.038	0.003	1.45593959428981e-07	T1:HyPTh dopamine neurons_83	bf5-728	bf_00017141
6.60366337106111e-12	0.8135371952091	0.556	0.287	1.46522082877104e-07	T1:HyPTh dopamine neurons_83	bf7-4	bf_00010862
6.71889189695943e-12	2.04389849255016	0.125	0.03	1.49078773409736e-07	T1:HyPTh dopamine neurons_83	bf12-769	bf_00014498
7.39743467130733e-12	1.17297714795148	0.312	0.125	1.64134280486967e-07	T1:HyPTh dopamine neurons_83	bf1-1238	bf_00003291
7.60611265182734e-12	0.918207940287105	0.519	0.273	1.68764427518745e-07	T1:HyPTh dopamine neurons_83	bf3-737	bf_00000761
7.83235755032375e-12	1.55404874692494	0.156	0.042	1.73784349326583e-07	T1:HyPTh dopamine neurons_83	bf10-918	bf_00018626
8.87404009569536e-12	0.713720813452789	0.713	0.449	1.96897201643289e-07	T1:HyPTh dopamine neurons_83	bf4-35	bf_00007762
9.42207582885498e-12	4.22980615429794	0.031	0.002	2.09057018490634e-07	T1:HyPTh dopamine neurons_83	bf7-306	bf_00011191
1.12933941592365e-11	1.78158723886683	0.144	0.038	2.5057782960514e-07	T1:HyPTh dopamine neurons_83	bf13-120	bf_00022652
1.20776391018096e-11	2.50380002441853	0.088	0.016	2.67978656390952e-07	T1:HyPTh dopamine neurons_83	bf19-227	bf_00024777
1.21886441063396e-11	3.86352561425027	0.025	0.001	2.70441635431463e-07	T1:HyPTh dopamine neurons_83	bf8-76	bf8_76
1.22430485724093e-11	1.91169683329939	0.15	0.041	2.71648761724617e-07	T1:HyPTh dopamine neurons_83	bf6-582	bf_00012886
1.364487385518e-11	1.32206569698548	0.294	0.118	3.02752461098734e-07	T1:HyPTh dopamine neurons_83	bf19-245	bf_00024794
1.37567254700405e-11	1.6425409941602	0.169	0.049	3.05234224729259e-07	T1:HyPTh dopamine neurons_83	bf9-1098	bf_00016175
1.69465850934383e-11	1.83475660196999	0.131	0.032	3.76010830053209e-07	T1:HyPTh dopamine neurons_83	bf1-76	bf_00002091
1.69611530206489e-11	0.284909587586832	0.7	0.405	3.76334063222158e-07	T1:HyPTh dopamine neurons_83	bf5-994	bf_00017410
1.74773858718298e-11	1.445207493911	0.288	0.114	3.87788237724159e-07	T1:HyPTh dopamine neurons_83	bf9-987	bf_00016063
1.75660177136844e-11	2.34275160762706	0.056	0.007	3.8975480103123e-07	T1:HyPTh dopamine neurons_83	bf11-615	bf_00020827
1.79057828332278e-11	2.69920265643246	0.05	0.006	3.97293509503659e-07	T1:HyPTh dopamine neurons_83	bf7-1045	bf_00011952
2.14478013404656e-11	1.12484718172472	0.362	0.159	4.75883816142251e-07	T1:HyPTh dopamine neurons_83	bf12-702	bf_00014429
2.18989207340391e-11	0.672179279960016	0.637	0.366	4.8589325324686e-07	T1:HyPTh dopamine neurons_83	bf12-924	bf_00014657
2.29703806534756e-11	1.41073953290746	0.181	0.055	5.09666805939317e-07	T1:HyPTh dopamine neurons_83	bf12-157	bf_00013838
2.52087109861884e-11	0.69082703684112	0.812	0.586	5.59330879361547e-07	T1:HyPTh dopamine neurons_83	bf3-1946	bf_00002010
2.92495545969284e-11	1.22335135842661	0.288	0.113	6.48989117396648e-07	T1:HyPTh dopamine neurons_83	bf10-1094	bf_00018814
3.04411857696876e-11	0.736333463782492	0.45	0.213	6.75429029857828e-07	T1:HyPTh dopamine neurons_83	bf11-495	bf_00020702
3.69612732551351e-11	0.778814622957649	0.7	0.425	8.20096730984938e-07	T1:HyPTh dopamine neurons_83	bf3-847	bf_00000873
3.81522634178801e-11	1.89598550273954	0.119	0.028	8.46522420715923e-07	T1:HyPTh dopamine neurons_83	bf4-1141	bf4_1141
3.92748192150977e-11	0.68448240352016	0.894	0.751	8.71429688744587e-07	T1:HyPTh dopamine neurons_83	bf14-828	bf_00022224
4.21306823578327e-11	1.89214388945816	0.1	0.021	9.34795580155593e-07	T1:HyPTh dopamine neurons_83	bf11-522	bf_00020731
4.34328495880979e-11	1.79872551328558	0.1	0.021	9.63688066660716e-07	T1:HyPTh dopamine neurons_83	bf1620-1103	bf_00007098
4.60165188745814e-11	1.34775056086732	0.231	0.082	1.02101452078921e-06	T1:HyPTh dopamine neurons_83	bf8-754	bf_00010098
4.72429264508851e-11	1.39007786623899	0.25	0.094	1.04822605209224e-06	T1:HyPTh dopamine neurons_83	bf1620-1104	bf_00007099
4.89262021809482e-11	1.04427109100331	0.356	0.159	1.08557457399088e-06	T1:HyPTh dopamine neurons_83	bf1-807	bf_00002850
5.07666514953561e-11	1.02105043596262	0.3	0.121	1.12641046337896e-06	T1:HyPTh dopamine neurons_83	bf3-1220	bf_00001231
5.12693451889581e-11	1.11437095382301	0.406	0.194	1.1375642310526e-06	T1:HyPTh dopamine neurons_83	bf5-243	bf_00016624
5.48712826846793e-11	1.10565127688729	0.325	0.138	1.21748402020766e-06	T1:HyPTh dopamine neurons_83	bf7-1043	bf_00011949
5.87254316716825e-11	0.658887279904742	0.781	0.531	1.30299987793129e-06	T1:HyPTh dopamine neurons_83	bf9-654	bf_00015727
5.98277055335785e-11	0.87345962562085	0.394	0.182	1.32745713037904e-06	T1:HyPTh dopamine neurons_83	bf10-69	bf_00017740
6.1304585138392e-11	3.97009903055465	0.025	0.002	1.36022613505064e-06	T1:HyPTh dopamine neurons_83	bf1-1811	bf_00003883
6.21756937045536e-11	3.61496908679984	0.025	0.002	1.37955429191663e-06	T1:HyPTh dopamine neurons_83	bf5-952	bf5_952
6.52529416964138e-11	1.14837582339544	0.362	0.167	1.44783227036003e-06	T1:HyPTh dopamine neurons_83	bf17-573	bf_00026005
7.05641773683204e-11	0.70344272519115	0.738	0.51	1.56567796744829e-06	T1:HyPTh dopamine neurons_83	bf15-766	bf_00019741
7.0566237275873e-11	1.09226126128561	0.262	0.1	1.56572367267707e-06	T1:HyPTh dopamine neurons_83	bf1620-1092	bf_00007088
7.17142079629998e-11	4.87848505095002	0.019	0.001	1.59119484628304e-06	T1:HyPTh dopamine neurons_83	bf6-75	bf_00012349
7.33085844960341e-11	4.10886026614691	0.019	0.001	1.626570872798e-06	T1:HyPTh dopamine neurons_83	bf4-416	bf_00008171
7.43907056993806e-11	3.69642213151971	0.019	0.001	1.65058097805786e-06	T1:HyPTh dopamine neurons_83	bf15-167	bf_00019108
7.53618724554294e-11	1.83248534379051	0.194	0.065	1.67212922604107e-06	T1:HyPTh dopamine neurons_83	bf11-609	bf_00020822
9.05703768363073e-11	1.93493294658329	0.138	0.037	2.00957552124399e-06	T1:HyPTh dopamine neurons_83	bf7-197	bf_00011078
9.84982743796688e-11	0.102459015385322	0.356	0.156	2.18547971193609e-06	T1:HyPTh dopamine neurons_83	bf4-1310	bf_00009065
1.05564188650101e-10	0.834115942438298	0.656	0.436	2.34225821776844e-06	T1:HyPTh dopamine neurons_83	bf7-583	bf_00011475
1.12601280838427e-10	1.20753851442879	0.244	0.091	2.49839721924303e-06	T1:HyPTh dopamine neurons_83	bf14-257	bf_00021656
1.1308198713986e-10	1.03744425238539	0.175	0.054	2.50906313065922e-06	T1:HyPTh dopamine neurons_83	bf12-690	bf_00014418
1.19250652145251e-10	1.21747857976765	0.25	0.095	2.64593346979884e-06	T1:HyPTh dopamine neurons_83	bf1-1018	bf_00003061
1.22132588309834e-10	1.15188310114006	0.462	0.259	2.7098778694186e-06	T1:HyPTh dopamine neurons_83	bf18-282	bf_00023746
1.33492305540466e-10	1.53066529278746	0.15	0.043	2.96192727533186e-06	T1:HyPTh dopamine neurons_83	bf5-8	bf_00016368
1.42041035033671e-10	1.02217328340462	0.469	0.242	3.15160648532708e-06	T1:HyPTh dopamine neurons_83	bf3-386	bf_00000406
1.58448035984917e-10	0.682045697009903	0.713	0.459	3.51564502243333e-06	T1:HyPTh dopamine neurons_83	bf8-113	bf_00009435
1.62339854543109e-10	0.880550770751035	0.175	0.053	3.60199669260251e-06	T1:HyPTh dopamine neurons_83	bf7-653	bf_00011543
1.94813870417525e-10	2.25173790085494	0.1	0.022	4.32253015682405e-06	T1:HyPTh dopamine neurons_83	bf3-1729	bf_00001781
2.02152115266323e-10	0.613314462635222	0.65	0.376	4.48535113352918e-06	T1:HyPTh dopamine neurons_83	bf3-231	bf_00000244
2.0456859568944e-10	1.53539781856104	0.162	0.049	4.53896800115729e-06	T1:HyPTh dopamine neurons_83	bf8-498	bf_00009844
2.27922073475153e-10	1.58738313068454	0.231	0.089	5.0571349662667e-06	T1:HyPTh dopamine neurons_83	bf9-463	bf_00015537
2.45522951404992e-10	3.04584520808595	0.031	0.003	5.44766324577396e-06	T1:HyPTh dopamine neurons_83	bf3-342	bf_00000360
2.47847602317334e-10	4.23663117973281	0.025	0.002	5.499242600217e-06	T1:HyPTh dopamine neurons_83	bf4-401	bf_00008156
2.57923312096988e-10	3.61387013829732	0.025	0.002	5.72280244880797e-06	T1:HyPTh dopamine neurons_83	bf2-1138	bf_00005111
2.58539437437065e-10	3.35493541048345	0.05	0.007	5.7364730378536e-06	T1:HyPTh dopamine neurons_83	bf3-1022	bf_00001040
2.76961566248587e-10	0.608093172021757	0.537	0.293	6.14522323192364e-06	T1:HyPTh dopamine neurons_83	bf2-1004	bf_00004972
2.77414056906028e-10	0.965348519566253	0.675	0.447	6.15526309463094e-06	T1:HyPTh dopamine neurons_83	bf1620-690	bf_00006678
2.79408319095261e-10	0.990094718140823	0.388	0.182	6.19951178408564e-06	T1:HyPTh dopamine neurons_83	bf9-1123	bf_00016201
3.03482155213961e-10	0.855776397636496	0.419	0.206	6.73366205988737e-06	T1:HyPTh dopamine neurons_83	bf13-113	bf_00022646
3.11496846101786e-10	0.72110327096627	0.6	0.347	6.91149202130643e-06	T1:HyPTh dopamine neurons_83	bf1620-584	bf_00006564
3.41247915468112e-10	1.92857534415332	0.106	0.025	7.57160874840647e-06	T1:HyPTh dopamine neurons_83	bf12-943	bf_00014674
3.42963830735394e-10	1.63201202404118	0.2	0.071	7.60968147635692e-06	T1:HyPTh dopamine neurons_83	bf11-568	bf_00020782
3.72441705110804e-10	1.89761264102427	0.125	0.033	8.26373655299851e-06	T1:HyPTh dopamine neurons_83	bf1620-692	bf_00006680
3.8906525978356e-10	0.537757219550413	0.906	0.749	8.63257998407763e-06	T1:HyPTh dopamine neurons_83	bf6-1270	bf_00013589
4.16784058155285e-10	5.73986790422266	0.013	0	9.24760468234947e-06	T1:HyPTh dopamine neurons_83	bf3-1450	bf_00001481
4.23053289099304e-10	5.02087106941662	0.013	0	9.38670637853535e-06	T1:HyPTh dopamine neurons_83	bf17-835	bf_00026272
4.25016150419642e-10	0.928371864277698	0.425	0.21	9.43025834551102e-06	T1:HyPTh dopamine neurons_83	bf18-703	bf_00024181
4.25163416182904e-10	4.86887590456196	0.013	0	9.43352587826627e-06	T1:HyPTh dopamine neurons_83	bf1-295	bf_00002337
4.25163416182904e-10	4.60768827988089	0.013	0	9.43352587826627e-06	T1:HyPTh dopamine neurons_83	bf12-612	bf_00014337
4.29414536139796e-10	4.46847406423674	0.013	0	9.5278497278698e-06	T1:HyPTh dopamine neurons_83	bf9-663	bf9_663
4.56212728199828e-10	0.847742262432779	0.438	0.226	1.01224480132978e-05	T1:HyPTh dopamine neurons_83	bf5-1143	bf_00017561
4.79955879824928e-10	0.695744930295602	0.756	0.543	1.06492610615555e-05	T1:HyPTh dopamine neurons_83	bf3-829	bf_00000857
4.83492991107689e-10	1.20564237556956	0.344	0.16	1.07277424866974e-05	T1:HyPTh dopamine neurons_83	bf6-942	bf_00013250
4.97358176909133e-10	0.614173514296785	0.9	0.732	1.10353832292598e-05	T1:HyPTh dopamine neurons_83	bf15-110	bf_00019038
5.21977835007614e-10	1.97529469168197	0.1	0.023	1.15816442031489e-05	T1:HyPTh dopamine neurons_83	bf17-552	bf_00025985
5.39439047820704e-10	0.65321288194055	0.838	0.644	1.19690735930458e-05	T1:HyPTh dopamine neurons_83	bf8-350	bf_00009695
5.72782335537027e-10	0.899557314058898	0.65	0.453	1.27088944608956e-05	T1:HyPTh dopamine neurons_83	bf1620-186	bf_00006177
5.8080376865189e-10	1.25436737346215	0.219	0.08	1.28868740188481e-05	T1:HyPTh dopamine neurons_83	bf8-691	bf_00010035
6.80275841741153e-10	0.748727461997399	0.606	0.355	1.50939603765527e-05	T1:HyPTh dopamine neurons_83	bf1620-994	bf_00006984
7.06207032303083e-10	0.625175695282876	0.362	0.163	1.56693216327408e-05	T1:HyPTh dopamine neurons_83	bf19-241	bf_00024790
7.54202497762131e-10	0.410601274050778	0.956	0.777	1.67342450203462e-05	T1:HyPTh dopamine neurons_83	bf9-262	bf_00015334
