Ohno1	Ohno2	Symbol1	Symbol2
Adam3	Adam25	ENSMUSG00000031553	ENSMUSG00000071937
Kcns3	Kcns1	ENSMUSG00000043673	ENSMUSG00000040164
Nkx6-1	Nkx6-2	ENSMUSG00000035187	ENSMUSG00000041309
Hyal6	Hyal1	ENSMUSG00000029679	ENSMUSG00000010051
Tnks	Tnks2	ENSMUSG00000031529	ENSMUSG00000024811
Coro2b	Coro2a	ENSMUSG00000041729	ENSMUSG00000028337
Adam1a	Adam4	ENSMUSG00000072647	ENSMUSG00000072972
Rims3	Rims4	ENSMUSG00000032890	ENSMUSG00000035226
Hcrtr2	Hcrtr1	ENSMUSG00000032360	ENSMUSG00000028778
Niban2	Niban1	ENSMUSG00000026796	ENSMUSG00000026483
Adam3	Adam7	ENSMUSG00000031553	ENSMUSG00000022056
Slc6a21	Slc6a17	ENSMUSG00000070568	ENSMUSG00000027894
Lrch3	Lrch2	ENSMUSG00000022801	ENSMUSG00000031290
Brinp1	Brinp3	ENSMUSG00000028351	ENSMUSG00000035131
Nlgn3	Ces2e	ENSMUSG00000031302	ENSMUSG00000031886
Grb10	Grb14	ENSMUSG00000020176	ENSMUSG00000026888
Ptprn	Ptprn2	ENSMUSG00000026204	ENSMUSG00000056553
Ndn	Gm5071	ENSMUSG00000033585	ENSMUSG00000078123
Cd6	Ssc5d	ENSMUSG00000024670	ENSMUSG00000035279
Prps1	Prps2	ENSMUSG00000031432	ENSMUSG00000025742
Ciao3	Narf	ENSMUSG00000002280	ENSMUSG00000000056
Cnih2	Cnih1	ENSMUSG00000024873	ENSMUSG00000015759
Ppp2r5e	Ppp2r5a	ENSMUSG00000021051	ENSMUSG00000026626
Cul4b	Cul4a	ENSMUSG00000031095	ENSMUSG00000031446
Ovol3	Ovol2	ENSMUSG00000100512	ENSMUSG00000037279
Ntf3	Bdnf	ENSMUSG00000049107	ENSMUSG00000048482
Ndn	Mageb6b2	ENSMUSG00000033585	ENSMUSG00000096072
Fgfr1	Fgfr2	ENSMUSG00000031565	ENSMUSG00000030849
Tusc3	Magt1	ENSMUSG00000118664	ENSMUSG00000031232
Adamts18	Adamts16	ENSMUSG00000053399	ENSMUSG00000049538
Nr2f2	Nr2f1	ENSMUSG00000030551	ENSMUSG00000069171
Tacr3	Tacr1	ENSMUSG00000028172	ENSMUSG00000030043
Eif1ad3	Eif1ax	ENSMUSG00000072905	ENSMUSG00000067194
Eya3	Eya2	ENSMUSG00000028886	ENSMUSG00000017897
E2f2	E2f1	ENSMUSG00000018983	ENSMUSG00000027490
Plagl2	Plagl1	ENSMUSG00000051413	ENSMUSG00000019817
Tln2	Tln1	ENSMUSG00000052698	ENSMUSG00000028465
Stk4	Stk3	ENSMUSG00000018209	ENSMUSG00000022329
Hoxb8	Hoxc8	ENSMUSG00000056648	ENSMUSG00000001657
Kcna10	Kcna5	ENSMUSG00000042861	ENSMUSG00000045534
Spic	Spi1	ENSMUSG00000004359	ENSMUSG00000002111
Adam6a	Adam1a	ENSMUSG00000043945	ENSMUSG00000072647
Atp8b4	Atp8b5	ENSMUSG00000060131	ENSMUSG00000028457
Ptch1	Ptch2	ENSMUSG00000021466	ENSMUSG00000028681
Mageb2	Magea5	ENSMUSG00000073069	ENSMUSG00000079349
Plxdc1	Plxdc2	ENSMUSG00000017417	ENSMUSG00000026748
Fbxl19	Kdm2b	ENSMUSG00000030811	ENSMUSG00000029475
Cdh15	Cdh4	ENSMUSG00000031962	ENSMUSG00000000305
Ahcyl2	Ahcyl1	ENSMUSG00000029772	ENSMUSG00000027893
Magea10	Magea3	ENSMUSG00000043453	ENSMUSG00000094196
Stk24	Stk25	ENSMUSG00000063410	ENSMUSG00000026277
Pak6	Pak4	ENSMUSG00000074923	ENSMUSG00000030602
Chpf2	Chpf	ENSMUSG00000038181	ENSMUSG00000032997
Lmtk2	Aatk	ENSMUSG00000038970	ENSMUSG00000025375
Adam5	Adam21	ENSMUSG00000031554	ENSMUSG00000008438
Aqp11	Aqp12	ENSMUSG00000042797	ENSMUSG00000045091
Col2a1	Col3a1	ENSMUSG00000022483	ENSMUSG00000026043
Mogat2	Awat1	ENSMUSG00000052396	ENSMUSG00000015665
AU018091	Slc7a7	ENSMUSG00000054753	ENSMUSG00000000958
Erap1	Anpep	ENSMUSG00000021583	ENSMUSG00000039062
Sult2a3	Sult1d1	ENSMUSG00000074375	ENSMUSG00000029273
Kcns3	Kcns2	ENSMUSG00000043673	ENSMUSG00000050963
Pcyox1l	Pcyox1	ENSMUSG00000024579	ENSMUSG00000029998
Herc4	Herc3	ENSMUSG00000020064	ENSMUSG00000029804
Slc22a19	Slc22a13	ENSMUSG00000024757	ENSMUSG00000074028
Copz1	Copz2	ENSMUSG00000060992	ENSMUSG00000018672
Dnajc19	Dnajc15	ENSMUSG00000027679	ENSMUSG00000022013
Galnt9	Galnt17	ENSMUSG00000033316	ENSMUSG00000034040
Pcdh10	Pcdhb11	ENSMUSG00000049100	ENSMUSG00000051486
Fam193a	Fam193b	ENSMUSG00000037210	ENSMUSG00000021495
Nectin3	Nectin1	ENSMUSG00000022656	ENSMUSG00000032012
Sult2a1	Sult1d1	ENSMUSG00000078798	ENSMUSG00000029273
Pabpc1l	Pabpc4	ENSMUSG00000054582	ENSMUSG00000011257
Tcf7l1	Tcf7	ENSMUSG00000055799	ENSMUSG00000000782
Dynll2	BC048507	ENSMUSG00000020483	ENSMUSG00000064063
Inmt	Nnmt	ENSMUSG00000003477	ENSMUSG00000032271
Adra2c	Or56a3b	ENSMUSG00000045318	ENSMUSG00000095248
Gm10053	Cyct	ENSMUSG00000058927	ENSMUSG00000056436
Klf17	Klf1	ENSMUSG00000048626	ENSMUSG00000054191
Zdhhc7	Zdhhc3	ENSMUSG00000031823	ENSMUSG00000025786
Capn3	Capn13	ENSMUSG00000079110	ENSMUSG00000043705
Pknox1	Pknox2	ENSMUSG00000006705	ENSMUSG00000035934
Phkg1	Phkg2	ENSMUSG00000025537	ENSMUSG00000030815
Cym	Napsa	ENSMUSG00000046213	ENSMUSG00000002204
Tcf3	Tcf12	ENSMUSG00000020167	ENSMUSG00000032228
Nap1l1	Tspyl4	ENSMUSG00000058799	ENSMUSG00000039485
Vsnl1	Ncald	ENSMUSG00000054459	ENSMUSG00000051359
Cfl2	Dstn	ENSMUSG00000062929	ENSMUSG00000015932
Cpne9	Cpne4	ENSMUSG00000030270	ENSMUSG00000032564
Cyp4f17	Cyp4v3	ENSMUSG00000091586	ENSMUSG00000079057
P4ha2	P4ha1	ENSMUSG00000018906	ENSMUSG00000019916
Txnrd3	Txnrd1	ENSMUSG00000000811	ENSMUSG00000020250
Prelp	Lum	ENSMUSG00000041577	ENSMUSG00000036446
Slc38a5	Slc38a4	ENSMUSG00000031170	ENSMUSG00000022464
Nr1h4	Nr1h5	ENSMUSG00000047638	ENSMUSG00000048938
Sult2a3	Sult1b1	ENSMUSG00000074375	ENSMUSG00000029269
Pvr	Nectin1	ENSMUSG00000040511	ENSMUSG00000032012
Adam3	Adam26a	ENSMUSG00000031553	ENSMUSG00000048516
Pou4f2	Pou4f1	ENSMUSG00000031688	ENSMUSG00000048349
Klf1	Klf14	ENSMUSG00000054191	ENSMUSG00000073209
Prkar2b	Prkar2a	ENSMUSG00000002997	ENSMUSG00000032601
Grm1	Grm5	ENSMUSG00000019828	ENSMUSG00000049583
Khdrbs1	Khdrbs3	ENSMUSG00000028790	ENSMUSG00000022332
Acsbg1	Acsbg2	ENSMUSG00000032281	ENSMUSG00000024207
Dock10	Dock9	ENSMUSG00000038608	ENSMUSG00000025558
Klhl5	Klhl4	ENSMUSG00000054920	ENSMUSG00000025597
Eif1ad19	Eif1a	ENSMUSG00000095724	ENSMUSG00000057561
Maff	Mafk	ENSMUSG00000042622	ENSMUSG00000018143
Cyb561	Cybrd1	ENSMUSG00000019590	ENSMUSG00000027015
Brpf1	Brpf3	ENSMUSG00000001632	ENSMUSG00000063952
Rcn1	Rcn3	ENSMUSG00000005973	ENSMUSG00000019539
Rasa2	Rasa3	ENSMUSG00000032413	ENSMUSG00000031453
Usp4	Usp11	ENSMUSG00000032612	ENSMUSG00000031066
Zfp770	Plag1	ENSMUSG00000040321	ENSMUSG00000003282
Cdh18	Cdh11	ENSMUSG00000040420	ENSMUSG00000031673
Rassf8	Rassf7	ENSMUSG00000030259	ENSMUSG00000038618
Wfikkn2	Wfikkn1	ENSMUSG00000044177	ENSMUSG00000071192
Mageb2	Magea3	ENSMUSG00000073069	ENSMUSG00000094196
Jade2	Jade1	ENSMUSG00000020387	ENSMUSG00000025764
Cab39l	Cab39	ENSMUSG00000021981	ENSMUSG00000036707
Egfl6	Npnt	ENSMUSG00000000402	ENSMUSG00000040998
Akt1	Akt2	ENSMUSG00000001729	ENSMUSG00000004056
Esrra	Esrrg	ENSMUSG00000024955	ENSMUSG00000026610
Mapk9	Mapk8	ENSMUSG00000020366	ENSMUSG00000021936
Adam20	Adam6a	ENSMUSG00000046282	ENSMUSG00000043945
Adam26a	Adam2	ENSMUSG00000048516	ENSMUSG00000022039
Adamdec1	Adam4	ENSMUSG00000022057	ENSMUSG00000072972
Map2k3	Map2k6	ENSMUSG00000018932	ENSMUSG00000020623
Scand1	Zfp202	ENSMUSG00000046229	ENSMUSG00000025602
Cyp4f18	Cyp4x1	ENSMUSG00000003484	ENSMUSG00000047155
Rnft1	Rnft2	ENSMUSG00000020521	ENSMUSG00000032850
Irf8	Irf9	ENSMUSG00000041515	ENSMUSG00000002325
Rara	Rarb	ENSMUSG00000037992	ENSMUSG00000017491
Ebf4	Ebf2	ENSMUSG00000053552	ENSMUSG00000022053
Pcdhgc5	Pcdh18	ENSMUSG00000102543	ENSMUSG00000037892
Hey1	Hes5	ENSMUSG00000040289	ENSMUSG00000048001
Lrg1	Lrrc26	ENSMUSG00000037095	ENSMUSG00000026961
Tgfbi	Postn	ENSMUSG00000035493	ENSMUSG00000027750
B3gat2	B3gat3	ENSMUSG00000026156	ENSMUSG00000071649
Ppa2	Ppa1	ENSMUSG00000028013	ENSMUSG00000020089
Itga2	Itga10	ENSMUSG00000015533	ENSMUSG00000090210
Pfkfb1	Pfkfb2	ENSMUSG00000025271	ENSMUSG00000026409
Adamts3	Adamts14	ENSMUSG00000043635	ENSMUSG00000059901
Marchf4	Marchf9	ENSMUSG00000039372	ENSMUSG00000040502
Myo15b	Myo15a	ENSMUSG00000034427	ENSMUSG00000042678
Kif24	Kif2c	ENSMUSG00000028438	ENSMUSG00000028678
Loxl4	Loxl2	ENSMUSG00000025185	ENSMUSG00000034205
Chd8	Chd7	ENSMUSG00000053754	ENSMUSG00000041235
Kcnh2	Kcnh6	ENSMUSG00000038319	ENSMUSG00000001901
Sh3gl1	Sh3gl3	ENSMUSG00000003200	ENSMUSG00000030638
Grin2a	Grin2b	ENSMUSG00000059003	ENSMUSG00000030209
Dgka	Dgkg	ENSMUSG00000025357	ENSMUSG00000022861
Srsf6	Srsf4	ENSMUSG00000016921	ENSMUSG00000028911
Ikzf4	Ikzf1	ENSMUSG00000002578	ENSMUSG00000018654
Adra2b	Or13f5	ENSMUSG00000058620	ENSMUSG00000089717
Nlgn2	Ces1g	ENSMUSG00000051790	ENSMUSG00000057074
Hba-a1	Hbb-bh1	ENSMUSG00000069919	ENSMUSG00000052217
P2rx6	P2rx5	ENSMUSG00000022758	ENSMUSG00000005950
Slc7a10	Slc7a6	ENSMUSG00000030495	ENSMUSG00000031904
Elavl1	Elavl4	ENSMUSG00000040028	ENSMUSG00000028546
Sox6	Sox13	ENSMUSG00000051910	ENSMUSG00000070643
Tgfb2	Tgfb3	ENSMUSG00000039239	ENSMUSG00000021253
Mov10l1	Mov10	ENSMUSG00000015365	ENSMUSG00000002227
Sftpb	Psapl1	ENSMUSG00000056370	ENSMUSG00000043430
Akr1d1	Akr1c20	ENSMUSG00000038641	ENSMUSG00000054757
Pcdh11x	Pcdh9	ENSMUSG00000034755	ENSMUSG00000055421
Tm9sf2	Tm9sf5	ENSMUSG00000025544	ENSMUSG00000079584
Kcnn3	Kcnn2	ENSMUSG00000000794	ENSMUSG00000054477
Oprl1	Oprd1	ENSMUSG00000027584	ENSMUSG00000050511
Mast2	Mast1	ENSMUSG00000003810	ENSMUSG00000053693
Ppp3ca	Ppp3cb	ENSMUSG00000028161	ENSMUSG00000021816
Tfe3	Tfeb	ENSMUSG00000000134	ENSMUSG00000023990
Slc27a2	Slc27a6	ENSMUSG00000027359	ENSMUSG00000024600
Depdc1a	Depdc1b	ENSMUSG00000028175	ENSMUSG00000021697
Tulp2	Tulp3	ENSMUSG00000023467	ENSMUSG00000001521
Rufy1	Rufy3	ENSMUSG00000020375	ENSMUSG00000029291
Cnga2	Cnga4	ENSMUSG00000005864	ENSMUSG00000030897
Tanc2	Tanc1	ENSMUSG00000053580	ENSMUSG00000035168
Atf1	Crem	ENSMUSG00000023027	ENSMUSG00000063889
Sdc1	Sdc2	ENSMUSG00000020592	ENSMUSG00000022261
Pak1	Pak3	ENSMUSG00000030774	ENSMUSG00000031284
Tmed11	Tmed4	ENSMUSG00000004821	ENSMUSG00000004394
Creb3l4	Creb3	ENSMUSG00000027938	ENSMUSG00000028466
Cyp4f15	Cyp4a31	ENSMUSG00000073424	ENSMUSG00000028712
Tcf7l2	Lef1	ENSMUSG00000024985	ENSMUSG00000027985
Six2	Six5	ENSMUSG00000024134	ENSMUSG00000040841
Slc38a8	Slc38a7	ENSMUSG00000034224	ENSMUSG00000036534
Tmod4	Tmod2	ENSMUSG00000005628	ENSMUSG00000032186
Adh7	Cryzl2	ENSMUSG00000055301	ENSMUSG00000033488
Hspa4	Hspa4l	ENSMUSG00000020361	ENSMUSG00000025757
P2rx3	P2rx5	ENSMUSG00000027071	ENSMUSG00000005950
Adam7	Adam4	ENSMUSG00000022056	ENSMUSG00000072972
Fhl3	Fhl4	ENSMUSG00000032643	ENSMUSG00000050035
Car12	Car14	ENSMUSG00000032373	ENSMUSG00000038526
Adam4	Adam26b	ENSMUSG00000072972	ENSMUSG00000063900
Sema6d	Sema6c	ENSMUSG00000027200	ENSMUSG00000038777
Kctd3	Shkbp1	ENSMUSG00000026608	ENSMUSG00000089832
Dusp6	Dusp9	ENSMUSG00000019960	ENSMUSG00000031383
Cdkl1	Cdkl4	ENSMUSG00000020990	ENSMUSG00000033966
Gapdh	Gapdhrt	ENSMUSG00000057666	ENSMUSG00000097148
Plag1	Zkscan2	ENSMUSG00000003282	ENSMUSG00000030757
Slc4a4	Slc4a9	ENSMUSG00000060961	ENSMUSG00000024485
Osbpl11	Osbpl10	ENSMUSG00000022807	ENSMUSG00000040875
Pnpla2	Pnpla3	ENSMUSG00000025509	ENSMUSG00000041653
Frk	Srms	ENSMUSG00000019779	ENSMUSG00000027579
Stat3	Stat2	ENSMUSG00000004040	ENSMUSG00000040033
Peli3	Peli2	ENSMUSG00000024901	ENSMUSG00000021846
Sult6b1	Sult2a3	ENSMUSG00000038045	ENSMUSG00000074375
Acap2	Acap3	ENSMUSG00000049076	ENSMUSG00000029033
Adam4	Adam30	ENSMUSG00000072972	ENSMUSG00000043468
Smox	4930438A08Rik	ENSMUSG00000027333	ENSMUSG00000069873
Pasd1	Npas2	ENSMUSG00000073130	ENSMUSG00000026077
Adam21	Adam39	ENSMUSG00000008438	ENSMUSG00000054033
Adam32	Adam4	ENSMUSG00000037437	ENSMUSG00000072972
Myo1c	Myo1h	ENSMUSG00000017774	ENSMUSG00000066952
Clec2d	Clec2l	ENSMUSG00000030157	ENSMUSG00000079598
Timp2	Timp3	ENSMUSG00000017466	ENSMUSG00000020044
Rprd1b	Rprd1a	ENSMUSG00000027651	ENSMUSG00000040446
Gad2	Csad	ENSMUSG00000026787	ENSMUSG00000023044
Cntnap1	Cntnap2	ENSMUSG00000017167	ENSMUSG00000039419
Tspan17	Tspan14	ENSMUSG00000025875	ENSMUSG00000037824
Zic2	Zic1	ENSMUSG00000061524	ENSMUSG00000032368
Stxbp1	Stxbp3	ENSMUSG00000026797	ENSMUSG00000027882
Gga1	Gga3	ENSMUSG00000033128	ENSMUSG00000020740
Csmd1	Csmd2	ENSMUSG00000060924	ENSMUSG00000028804
Aqp3	Aqp9	ENSMUSG00000028435	ENSMUSG00000032204
B4galt5	B4galt6	ENSMUSG00000017929	ENSMUSG00000056124
Csrnp3	Csrnp2	ENSMUSG00000044647	ENSMUSG00000044636
Adam32	Adam10	ENSMUSG00000037437	ENSMUSG00000054693
Nectin4	Nectin2	ENSMUSG00000006411	ENSMUSG00000062300
Naip2	Birc3	ENSMUSG00000078945	ENSMUSG00000032000
Dock2	Dock1	ENSMUSG00000020143	ENSMUSG00000058325
Dtnb	Dtna	ENSMUSG00000071454	ENSMUSG00000024302
Itgb2	Itgb1	ENSMUSG00000000290	ENSMUSG00000025809
Cpne9	Cpne7	ENSMUSG00000030270	ENSMUSG00000034796
Fnbp1	Fnbp1l	ENSMUSG00000075415	ENSMUSG00000039735
Tmed9	Tmed4	ENSMUSG00000058569	ENSMUSG00000004394
Fignl2	Fign	ENSMUSG00000095440	ENSMUSG00000075324
Wasl	Was	ENSMUSG00000029684	ENSMUSG00000031165
Pdlim4	Pdlim2	ENSMUSG00000020388	ENSMUSG00000022090
Slc5a4a	Slc5a2	ENSMUSG00000020229	ENSMUSG00000030781
Lpcat4	Lpcat1	ENSMUSG00000027134	ENSMUSG00000021608
Clock	Pasd1	ENSMUSG00000029238	ENSMUSG00000073130
Tenm3	Tenm4	ENSMUSG00000031561	ENSMUSG00000048078
Adam1b	Adam34l	ENSMUSG00000062438	ENSMUSG00000050190
Cptp	Gltpd2	ENSMUSG00000029073	ENSMUSG00000046811
Arhgap15	Arhgap27	ENSMUSG00000049744	ENSMUSG00000034255
Runx2	Runx1	ENSMUSG00000039153	ENSMUSG00000022952
Mknk2	Mknk1	ENSMUSG00000020190	ENSMUSG00000028708
Nlgn3	Ces1g	ENSMUSG00000031302	ENSMUSG00000057074
Galnt13	Galnt1	ENSMUSG00000060988	ENSMUSG00000000420
Dnajb6	Dnajb8	ENSMUSG00000029131	ENSMUSG00000048206
Chil4	Chi3l1	ENSMUSG00000063779	ENSMUSG00000064246
Pik3c2a	Pik3c2b	ENSMUSG00000030660	ENSMUSG00000026447
Cdh15	Cdh1	ENSMUSG00000031962	ENSMUSG00000000303
Rab27a	Rab27b	ENSMUSG00000032202	ENSMUSG00000024511
Pum2	Pum1	ENSMUSG00000020594	ENSMUSG00000028580
Tshz3	Tshz2	ENSMUSG00000021217	ENSMUSG00000047907
Zscan18	Plag1	ENSMUSG00000070822	ENSMUSG00000003282
Lhx8	Lhx6	ENSMUSG00000096225	ENSMUSG00000026890
Esrrb	Esrra	ENSMUSG00000021255	ENSMUSG00000024955
Zfp385b	Zfp385a	ENSMUSG00000027016	ENSMUSG00000000552
Ppef2	Ppef1	ENSMUSG00000029410	ENSMUSG00000062168
Taf4b	Taf4	ENSMUSG00000054321	ENSMUSG00000039117
Nlgn2	Ces1b	ENSMUSG00000051790	ENSMUSG00000078964
Eif1ad16	Eif1a	ENSMUSG00000096803	ENSMUSG00000057561
Lrp12	Lrp10	ENSMUSG00000022305	ENSMUSG00000022175
Stard13	Dlc1	ENSMUSG00000016128	ENSMUSG00000031523
Slc26a6	Slc26a10	ENSMUSG00000023259	ENSMUSG00000040441
Itih5	Itih4	ENSMUSG00000025780	ENSMUSG00000021922
Mageb6b2	Tro	ENSMUSG00000096072	ENSMUSG00000025272
Tesk2	Tesk1	ENSMUSG00000033985	ENSMUSG00000028458
Arf2	Arf1	ENSMUSG00000062421	ENSMUSG00000048076
Agfg2	Agfg1	ENSMUSG00000029722	ENSMUSG00000026159
Pfkl	Pfkp	ENSMUSG00000020277	ENSMUSG00000021196
Ghr	Il11ra3	ENSMUSG00000055737	ENSMUSG00000073876
Slc35d2	Slc35d1	ENSMUSG00000033114	ENSMUSG00000028521
Tmem14a	Tmem14c	ENSMUSG00000025933	ENSMUSG00000021361
Tbc1d9b	Tbc1d8	ENSMUSG00000036644	ENSMUSG00000003134
Pias2	Pias4	ENSMUSG00000025423	ENSMUSG00000004934
Cabp1	Cabp4	ENSMUSG00000029544	ENSMUSG00000024842
Gm5071	Magea2	ENSMUSG00000078123	ENSMUSG00000055746
Car1	Car5b	ENSMUSG00000027556	ENSMUSG00000031373
Sgce	Sgca	ENSMUSG00000004631	ENSMUSG00000001508
Smarca5	Smarca1	ENSMUSG00000031715	ENSMUSG00000031099
Adam2	Gm4787	ENSMUSG00000022039	ENSMUSG00000072974
Snta1	Sntb1	ENSMUSG00000027488	ENSMUSG00000060429
Ubr2	Ubr1	ENSMUSG00000023977	ENSMUSG00000027272
Pcyt1b	Pcyt1a	ENSMUSG00000035246	ENSMUSG00000005615
Pgpep1	Pgpep1l	ENSMUSG00000056204	ENSMUSG00000030553
Dlgap4	Dlgap1	ENSMUSG00000061689	ENSMUSG00000003279
Hmx1	Hmx2	ENSMUSG00000067438	ENSMUSG00000050100
Hoxd8	Hoxc8	ENSMUSG00000027102	ENSMUSG00000001657
Adam6a	Adam21	ENSMUSG00000043945	ENSMUSG00000008438
Nlgn3	Ces1h	ENSMUSG00000031302	ENSMUSG00000074156
Nectin4	Nectin3	ENSMUSG00000006411	ENSMUSG00000022656
Hck	Lyn	ENSMUSG00000003283	ENSMUSG00000042228
Fam162a	Fam162b	ENSMUSG00000003955	ENSMUSG00000019909
Frk	Ptk6	ENSMUSG00000019779	ENSMUSG00000038751
Papss2	Papss1	ENSMUSG00000024899	ENSMUSG00000028032
Rab13	Rab8a	ENSMUSG00000027935	ENSMUSG00000003037
Pth2r	Pth1r	ENSMUSG00000025946	ENSMUSG00000032492
Arsj	Arsi	ENSMUSG00000046561	ENSMUSG00000036412
Pde4c	Pde4a	ENSMUSG00000031842	ENSMUSG00000032177
Clstn1	Clstn2	ENSMUSG00000039953	ENSMUSG00000032452
Dzip3	Rnf145	ENSMUSG00000064061	ENSMUSG00000019189
Plag1	Zkscan17	ENSMUSG00000003282	ENSMUSG00000020472
Spsb1	Spsb4	ENSMUSG00000039911	ENSMUSG00000046997
Ihh	Shh	ENSMUSG00000006538	ENSMUSG00000002633
Qpctl	Qpct	ENSMUSG00000030407	ENSMUSG00000024084
Septin10	Septin6	ENSMUSG00000019917	ENSMUSG00000050379
Sp9	Sp7	ENSMUSG00000068859	ENSMUSG00000060284
Slc27a3	Slc27a6	ENSMUSG00000027932	ENSMUSG00000024600
Rtkn2	Rtkn	ENSMUSG00000037846	ENSMUSG00000034930
Adgrl1	Adgrl2	ENSMUSG00000013033	ENSMUSG00000028184
Abhd17a	Abhd17c	ENSMUSG00000003346	ENSMUSG00000038459
Fam3c	Fam3d	ENSMUSG00000029672	ENSMUSG00000021749
Slc5a10	Slc5a4a	ENSMUSG00000042371	ENSMUSG00000020229
Psen1	Psen2	ENSMUSG00000019969	ENSMUSG00000010609
Agpat2	Agpat1	ENSMUSG00000026922	ENSMUSG00000034254
Zfr	Ilf3	ENSMUSG00000022201	ENSMUSG00000032178
Ndst3	Hs3st2	ENSMUSG00000027977	ENSMUSG00000046321
Sntb2	Sntb1	ENSMUSG00000041308	ENSMUSG00000060429
Adam26a	Adam30	ENSMUSG00000048516	ENSMUSG00000043468
Car3	Car5a	ENSMUSG00000027559	ENSMUSG00000025317
Ppfia3	Ppfia1	ENSMUSG00000003863	ENSMUSG00000037519
Rasgef1b	Rasgef1c	ENSMUSG00000089809	ENSMUSG00000020374
Map3k21	Map3k9	ENSMUSG00000031853	ENSMUSG00000042724
Phldb1	Phldb3	ENSMUSG00000048537	ENSMUSG00000074277
Txlna	Txlng	ENSMUSG00000053841	ENSMUSG00000038344
Dock4	Dock5	ENSMUSG00000035954	ENSMUSG00000044447
Tpm1	Tpm3	ENSMUSG00000032366	ENSMUSG00000027940
Cd5	Cd5l	ENSMUSG00000024669	ENSMUSG00000015854
Gapdhrt	Gapdhrt2	ENSMUSG00000097148	ENSMUSG00000110469
Cpeb2	Cpeb3	ENSMUSG00000039782	ENSMUSG00000039652
Sult2b1	Sult5a1	ENSMUSG00000003271	ENSMUSG00000000739
Coro1c	Coro1a	ENSMUSG00000004530	ENSMUSG00000030707
Rasd1	Rasd2	ENSMUSG00000049892	ENSMUSG00000034472
Pard3	Pard3b	ENSMUSG00000025812	ENSMUSG00000052062
Adam5	Adam4	ENSMUSG00000031554	ENSMUSG00000072972
Mta2	Mta1	ENSMUSG00000071646	ENSMUSG00000021144
Dtx4	Dtx1	ENSMUSG00000039982	ENSMUSG00000029603
Shroom1	Shroom3	ENSMUSG00000018387	ENSMUSG00000029381
Slf2	Fam178b	ENSMUSG00000036097	ENSMUSG00000046337
Tcea3	Tcea2	ENSMUSG00000001604	ENSMUSG00000059540
Mark2	Mark4	ENSMUSG00000024969	ENSMUSG00000030397
Slc16a7	Slc16a5	ENSMUSG00000020102	ENSMUSG00000045775
Fam110c	Fam110b	ENSMUSG00000036136	ENSMUSG00000049119
Cdh19	Cdh11	ENSMUSG00000047216	ENSMUSG00000031673
Psap	Psapl1	ENSMUSG00000004207	ENSMUSG00000043430
Iglon5	Lsamp	ENSMUSG00000013367	ENSMUSG00000061080
Magee1	Magea3	ENSMUSG00000031227	ENSMUSG00000094196
Cyp4f17	Cyp4a31	ENSMUSG00000091586	ENSMUSG00000028712
Cacng4	Cacng2	ENSMUSG00000020723	ENSMUSG00000019146
Akr1b1	Akr1c21	ENSMUSG00000001642	ENSMUSG00000021207
Stx1a	Stx3	ENSMUSG00000007207	ENSMUSG00000041488
Ano5	Ano4	ENSMUSG00000055489	ENSMUSG00000035189
Irx6	Irx4	ENSMUSG00000031738	ENSMUSG00000021604
Fmnl3	Fmnl2	ENSMUSG00000023008	ENSMUSG00000036053
Hs6st1	Hs6st2	ENSMUSG00000045216	ENSMUSG00000062184
Pdha2	Pdha1	ENSMUSG00000047674	ENSMUSG00000031299
Rtn4	Rtn2	ENSMUSG00000020458	ENSMUSG00000030401
Stac	Stac3	ENSMUSG00000032502	ENSMUSG00000040287
Ppp1r14c	Ppp1r14d	ENSMUSG00000040653	ENSMUSG00000027317
Timp3	Timp1	ENSMUSG00000020044	ENSMUSG00000001131
Rps6ka3	Rps6ka1	ENSMUSG00000031309	ENSMUSG00000003644
Adam1b	Gm4787	ENSMUSG00000062438	ENSMUSG00000072974
F12	F10	ENSMUSG00000021492	ENSMUSG00000031444
Osbpl1a	Osbpl2	ENSMUSG00000044252	ENSMUSG00000039050
Fzd8	Fzd5	ENSMUSG00000036904	ENSMUSG00000045005
Irs3	Irs1	ENSMUSG00000047182	ENSMUSG00000055980
Psme3	Psme2b	ENSMUSG00000078652	ENSMUSG00000078153
Ccng1	Ccng2	ENSMUSG00000020326	ENSMUSG00000029385
Prickle1	Prickle3	ENSMUSG00000036158	ENSMUSG00000031145
Sec22c	Sec22a	ENSMUSG00000061536	ENSMUSG00000034473
Mageb4	Maged2	ENSMUSG00000035427	ENSMUSG00000025268
Mapre1	Mapre3	ENSMUSG00000027479	ENSMUSG00000029166
Mageb5b	Magea5	ENSMUSG00000064129	ENSMUSG00000079349
Shank3	Shank2	ENSMUSG00000022623	ENSMUSG00000037541
Adam5	Adam29	ENSMUSG00000031554	ENSMUSG00000046258
Slc25a23	Slc25a25	ENSMUSG00000046329	ENSMUSG00000026819
Atf5	Atf4	ENSMUSG00000038539	ENSMUSG00000042406
Atp2b3	Atp2b1	ENSMUSG00000031376	ENSMUSG00000019943
Sult3a1	Sult2a3	ENSMUSG00000069668	ENSMUSG00000074375
Ctdsp1	Ctdsp2	ENSMUSG00000026176	ENSMUSG00000078429
Greb1	Greb1l	ENSMUSG00000036523	ENSMUSG00000042942
Psmb11	Psmb8	ENSMUSG00000072423	ENSMUSG00000024338
